There are good reasons for questioning the directive's compatibility with the European Convention for the Protection of Human Rights and Fundamental Freedoms (ECHR), and in particular with Article 8 on the right to respect for private life and for correspondence.	Il y a tout lieu de se demander si la directive est compatible avec la Convention européenne de sauvegarde des Droits de l'homme et des libertés fondamentales, en particulier l'article 8 concernant le droit à la protection de la vie privée et de la correspondance.
having regard to its resolution of 19 June 2008 on Towards Europe-wide Safer, Cleaner and Efficient Mobility: The First Intelligent Car Report Texts adopted, P6_TA(2008)0311 .	vu sa résolution du 19 juin 2008 intitulée "Vers une mobilité plus sûre, plus propre et plus performante en Europe: premier rapport sur l'initiative 'Véhicule intelligent'" Textes adoptés de cette date, P6_TA(2008)0311 .
Jo Leinen, Chair of the Constitutional Affairs Committee will be recommending that the European Parliament give its assent to the Charter of Fundamental Rights of the European Union.	Les Etats membres ont décidé de renforcer la protection des droits fondamentaux en les rendant plus visibles dans une Charte, à la lumière de l'évolution de la société, du progrès social et des développements scientifiques et technologiques.
Stresses the need to take account of local operators in the programming and management of aid, and points out that untying aid must benefit the development of the national and regional capacities of the developing countries;	souligne la nécessité de prendre en compte les acteurs locaux lors de la programmation et de la gestion de l'aide et rappelle que le déliement de celle-ci doit contribuer à la mise en valeur des capacités nationales et régionales des pays en développement;
Proposal for a decision ( COM(2001) 347 – C5‑0401/2001 – 2001/0142(CNS))	Proposition de décision ( COM(2001) 347 – C5‑0401/2001 – 2001/0142(CNS))
The Honourable Member claims to base the figures in his written question on an answer given to Written Question P-3202/02 .	L'Honorable Parlementaire affirme baser les chiffres qu'il mentionne dans sa question écrite sur une réponse apportée à la question écrite P-3202/02 .
The following were present for the vote: Ioannis Koukiadis,acting chairman; Bill Miller vice-chairman; Heidi Anneli Hautala draftsman; Paolo Bartolozzi, Maria Berger, John Bowis (for Stefano Zappalà pursuant to Rule 153(2)), Bert Doorn, Jonathan Evans (for Nicole Fontaine pursuant to Rule 153(2)), Janelly Fourtou, Marie-Françoise Garaud, Evelyne Gebhardt, Fiorella Ghilardotti, José María Gil-Robles Gil-Delgado, Robert Goodwill (for The Lord Inglewood pursuant to Rule 153(2)), Malcolm Harbour, Heidi Anneli Hautala, Hans Karlsson (for Willi Rothley), Piia-Noora Kauppi (for Joachim Wuermeling), Kurt Lechner, Klaus-Heiner Lehne, Neil MacCormick, Arlene McCarthy, Manuel Medina Ortega, Elena Ornella Paciotti (for Carlos Candal), Imelda Mary Read (for François Zimeray), Astrid Thors (for Diana Wallis), Marianne L.P. Thyssen, Rijk van Dam (for Ole Krarup) and Rainer Wieland.	Étaient présents au moment du vote Ioannis Koukiadis, président f.f.; Bill Miller, vice‑président; Heidi Anneli Hautala, rapporteur pour avis; Paolo Bartolozzi, Maria Berger, John Bowis (suppléant Stefano Zappalà, conformément à l'article 153, paragraphe 2, du règlement), Bert Doorn, Jonathan Evans (suppléant Nicole Fontaine, conformément à l'article 153, paragraphe 2, du règlement), Janelly Fourtou, Marie-Françoise Garaud, Evelyne Gebhardt, Fiorella Ghilardotti, José María Gil-Robles Gil-Delgado, Robert Goodwill (suppléant The Lord Inglewood, conformément à l'article 53, paragraphe 2, du règlement), Malcolm Harbour, Heidi Anneli Hautala, Hans Karlsson (suppléant Willi Rothley), Piia‑Noora Kauppi (suppléant Joachim Wuermeling), Kurt Lechner, Klaus-Heiner Lehne, Neil MacCormick, Arlene McCarthy, Manuel Medina Ortega, Elena Ornella Paciotti (suppléant Carlos Candal), Imelda Mary Read (suppléant François Zimeray), Astrid Thors (suppléant Diana Wallis), Marianne L.P. Thyssen, Rijk van Dam (suppléant Ole Krarup) et Rainer Wieland.
Calls on the Commission and the Member States to create incentives for farmers, rural entrepreneurs and forest owners to adopt farming and forestry practices that effectively and measurably reduce the risks related to extreme climatic conditions and forest fires;	demande à la Commission et aux États membres de prendre des mesures qui incitent les agriculteurs, les entreprises rurales et les propriétaires de forêts à adopter des pratiques agricoles et sylvicoles favorables à une réduction effective et sensible des risques de feux de forêt et des risques associés à des conditions climatiques exceptionnelles;
Committees Petitions	Commissions Pétitions
L3e – Special use	L3e – Utilisation particulière
Urges the parties to actively implement the recommendations contained in the Mitchell Report; believes, nevertheless, that further immediate confidence-building measures are needed with regard, in particular, to the gradual lifting of the blockade of the Occupied Territories ;	invite les parties à mettre activement en œuvre les recommandations figurant dans le rapport Mitchell; pense, toutefois, que d'autre mesures immédiates, rétablissant la confiance, sont nécessaires, notamment, en ce qui concerne la levée progressive du blocus des territoires occupés;
